"","length_own","length_matdis","length_bond","length_illchild","length_illparent","length_illspouse","resp_len","unaffordable","recStatePay","weight"
"949",10,0,0,0,0,0,1,NA,0,19402.6332356089
"1702",0,0,0,0,30,0,1,NA,0,9552.69398505699
"1136",0,0,0,0,0,0,0,NA,NA,85456.9382921781
"191",0,0,0,0,0,0,0,NA,NA,48793.6932495298
"2214",0,0,0,0,0,0,0,NA,NA,27814.2224588681
"2320",0,0,0,0,0,0,0,NA,NA,113205.617299962
"1427",0,0,0,0,0,0,0,NA,NA,11698.7583946593
"2087",68,0,0,0,0,0,0,NA,0,13621.7557747981
"2119",0,0,0,0,0,0,0,NA,NA,50912.8043905863
"1525",10,0,0,0,0,0,1,0,NA,10368.7746352238
"1652",0,0,0,0,0,0,0,NA,NA,50275.0479430069
"1414",0,0,0,0,0,0,0,0,NA,11094.9643684118
"862",0,4,0,0,0,0,1,NA,0,18301.6804818136
"776",0,0,0,0,0,0,0,NA,NA,13906.5741158565
"653",0,0,0,0,0,0,0,NA,NA,74948.9020812056
"1274",0,0,0,0,0,0,0,0,NA,4565.13227621733
"1027",0,0,0,0,0,0,0,NA,0,11659.3660171788
"571",0,0,0,0,0,0,0,NA,NA,57538.3141497558
"28",0,0,0,0,0,0,0,NA,NA,215695.080376384
"1080",0,0,0,0,0,0,0,NA,NA,11011.1146190203
"494",4,0,0,0,0,0,1,NA,0,49752.3625987722
"2551",0,5,0,0,0,0,1,NA,0,24961.4044588596
"2241",23,0,0,0,0,0,1,NA,0,13146.1921952985
"82",20,0,0,0,0,0,0,NA,NA,16345.0165321041
"1576",0,0,0,30,0,0,1,NA,0,12750.9932481508
"268",4,0,0,0,0,0,1,0,0,10407.6805491879
"2555",0,0,0,0,0,0,1,NA,0,11273.2151836875
"885",0,0,0,0,0,0,0,NA,NA,95652.9599840585
"2179",0,0,0,0,0,0,0,NA,NA,105660.232733915
"355",0,0,0,0,0,0,0,NA,NA,207511.330956803
"2616",0,30,0,0,0,0,0,NA,0,24121.8178132431
"1148",0,0,0,0,0,0,0,NA,NA,31393.8051202183
"2124",0,0,0,0,0,0,0,NA,NA,67619.1336742973
"1357",0,0,0,0,0,10,0,NA,0,12807.1936466059
"1132",0,45,0,0,0,0,0,NA,0,21371.6742304083
"2291",0,0,0,0,0,0,0,NA,NA,92278.9476187194
"518",0,0,0,0,0,0,0,NA,NA,7207.79723773527
"2210",0,0,0,0,0,0,0,NA,NA,23430.2007039945
"2017",0,0,0,0,0,0,0,NA,NA,14008.8570782595
"2508",12,0,0,0,0,0,1,NA,0,42903.9722140688
"2020",0,4,0,0,0,0,1,NA,0,47292.4017555185
"1757",8,0,0,0,0,0,0,NA,0,12189.6216935909
"947",0,0,0,0,0,0,0,0,NA,14142.305733025
"1742",0,0,0,0,3,0,0,NA,0,34255.5304000935
"715",68,0,0,0,0,0,0,NA,0,17557.4932991448
"874",0,0,0,0,0,0,0,NA,NA,241052.939749886
"1577",0,0,0,0,0,0,0,NA,NA,55913.1236519585
"374",0,0,0,0,0,0,0,NA,NA,53625.0458352755
"2255",0,0,0,0,0,0,0,NA,NA,146741.994607579
"1253",0,0,0,0,0,0,0,NA,NA,116607.156336028
"1128",0,0,0,0,0,0,1,NA,0,8565.08374510151
"358",0,0,0,0,0,0,0,NA,NA,90652.9343653188
"1766",5,0,0,0,0,0,1,NA,0,15712.7175001513
"2094",0,0,0,0,0,0,0,NA,NA,143687.87639892
"2180",0,0,0,0,0,0,1,NA,0,31697.71482993
"1041",0,0,0,0,0,0,0,0,NA,15126.3504829004
"2574",5,0,0,0,0,0,1,NA,0,11473.6478835334
"1380",40,0,0,0,0,0,1,1,0,17243.8586340888
"1557",0,0,0,0,0,0,0,NA,NA,99095.3272916476
"2173",23,0,0,0,0,0,1,NA,0,23027.8294000904
"1423",0,0,60,0,0,0,0,NA,0,59386.2470640456
"1758",0,0,0,0,0,0,1,1,NA,51503.0164285501
"1798",0,0,0,0,0,0,0,0,NA,8743.56398363744
"393",0,0,0,0,0,0,0,NA,NA,20702.0012974132
"846",25,0,0,0,0,0,1,NA,0,48842.0591295415
"816",0,0,0,0,0,0,0,NA,NA,134690.143133341
"2519",0,0,0,0,0,0,0,NA,0,5917.76921728054
"2373",0,0,0,0,0,0,0,NA,NA,261139.752915256
"483",0,0,0,0,0,0,0,NA,NA,12255.9781943485
"1679",0,0,0,0,0,0,0,NA,NA,54727.012156744
"598",0,0,0,0,0,16,1,1,0,7460.09054646327
"2055",13,0,0,0,0,0,0,NA,0,21345.7129604373
"787",0,0,0,0,0,0,0,NA,NA,72623.6507000701
"1568",0,0,0,0,0,0,0,NA,NA,67820.6885021545
"1883",23,0,0,0,0,0,1,NA,0,11347.4621594706
"1951",0,0,0,0,0,0,0,0,NA,55520.5148115247
"1373",0,60,0,0,0,0,1,NA,0,36619.9155486253
"882",7,0,0,0,0,0,0,NA,0,12502.598635971
"430",261,0,0,0,0,0,0,NA,0,4758.15880803463
"2458",NA,0,0,0,0,0,0,NA,0,7594.2121080529
"467",0,0,0,0,5,0,0,1,0,7556.38668740581
"168",0,0,0,0,0,0,0,NA,NA,59247.1280599839
"1611",0,0,0,0,0,0,0,NA,0,12325.9167894237
"721",30,0,0,0,0,0,0,NA,0,15406.8274919661
"2824",0,0,0,0,0,0,0,0,NA,23639.2839605969
"2427",0,0,0,0,0,0,0,NA,NA,57170.1747042726
"1929",0,0,0,0,0,0,0,NA,NA,36831.9140687082
"394",0,0,0,0,0,0,0,NA,NA,92726.3897735807
"1051",0,0,0,0,0,0,0,NA,NA,26596.4814306541
"890",0,0,0,10,0,0,0,NA,0,6114.96530537944
"1541",90,0,0,0,0,0,0,NA,1,26569.0327093805
"671",0,0,0,0,0,4,0,NA,0,13471.2440798503
"1955",55,0,0,0,0,0,0,NA,1,11692.8494282231
"1768",0,0,0,0,60,0,0,0,0,11776.6656793826
"2622",0,0,0,0,0,0,0,NA,NA,91752.377715324
"69",0,0,0,0,0,15,1,NA,0,9921.61452430036
"2659",0,0,0,0,0,0,0,NA,NA,56305.4319648913
"1924",0,0,0,0,0,0,0,NA,NA,11926.6963628654
"1961",35,0,0,0,0,0,1,NA,0,11473.6478835334
"1958",0,0,0,0,0,0,0,NA,NA,25870.2908912783
"2595",0,0,0,0,0,0,1,1,NA,13146.1921952985
"591",0,0,0,0,0,0,1,1,NA,20705.4596035316
"2012",0,0,0,0,0,0,0,NA,0,27730.799449005
"2563",0,0,0,0,0,0,0,0,NA,7101.216006081
"2717",0,0,0,0,0,0,0,NA,NA,16815.2680799754
"279",248,0,0,0,0,0,0,NA,0,44722.4717931339
"308",0,0,0,0,0,0,0,NA,NA,16485.2512346065
"210",0,0,25,0,0,0,0,NA,0,12037.8160468344
"356",23,0,0,0,0,0,1,NA,0,32934.1306444934
"1034",20,0,0,0,0,0,0,NA,0,20359.2707417887
"1921",180,0,0,0,0,0,1,1,0,44341.2135709444
"2131",0,0,0,0,0,0,0,NA,NA,247873.759405188
"2741",70,0,0,0,0,0,0,NA,0,13139.4874327953
"2028",0,0,0,0,0,0,0,NA,NA,39316.9534334254
"1660",0,0,0,0,0,0,1,1,NA,78820.8367992691
"1468",0,0,0,0,0,0,0,NA,NA,38394.473949073
"1236",15,0,0,0,0,0,1,NA,0,14846.7995302722
"2833",0,60,0,0,0,0,1,NA,0,13420.3485148764
"2385",0,0,90,0,0,0,1,NA,0,12553.1456818104
"1819",0,90,0,0,0,0,1,NA,0,19224.1790961012
"814",0,0,0,0,0,0,0,0,NA,20138.6654019188
"294",0,0,0,0,0,0,0,NA,NA,143858.687560972
"1543",0,0,0,0,0,0,0,NA,NA,70223.2558460814
"2391",4,0,0,0,0,0,1,NA,0,24701.3448759075
"2138",0,0,0,0,0,0,0,NA,NA,24929.5765702537
"1091",0,0,0,0,0,0,0,NA,NA,6681.25319489672
"2368",0,0,0,0,0,0,0,NA,NA,110645.515927415
"959",0,0,0,0,0,0,0,0,NA,11837.9562257319
"194",0,0,0,0,0,0,0,NA,NA,102096.724274576
"665",0,0,0,0,0,0,0,NA,NA,11614.4068528167
"2169",0,0,0,0,0,0,0,NA,NA,120961.158823336
"1851",0,0,0,0,0,0,0,NA,NA,55828.5463304562
"587",40,0,0,0,0,0,0,NA,0,15350.3056736609
"177",0,0,0,0,23,0,0,0,0,7822.73672032719
"2128",0,0,0,0,10,0,0,1,0,40817.7282160753
"2115",0,0,0,0,0,0,0,0,NA,84781.975680192
"2712",0,0,0,0,0,0,0,NA,NA,44205.1633472693
"2446",0,0,0,0,4,0,1,1,0,11602.3674768742
"794",0,0,0,0,0,0,1,1,NA,11131.553704147
"664",68,0,0,0,0,0,0,NA,0,14286.6008664046
"208",0,0,0,10,0,0,0,NA,0,33691.5901003798
"444",0,0,0,0,0,0,0,NA,NA,67038.012622671
"2782",10,0,0,0,0,0,0,NA,0,14887.2511478197
"928",0,4,0,0,0,0,0,NA,0,74948.5033556997
"1061",3,0,0,0,0,0,1,NA,0,28278.5718850321
"2481",0,0,0,0,0,0,0,NA,NA,55520.5148115247
"2129",0,0,0,0,30,0,0,NA,0,10084.0052457429
"1402",0,0,0,1,0,0,1,NA,0,11060.0915504489
"1913",1,0,0,0,0,0,0,NA,0,9173.19700543862
"498",0,0,0,0,0,0,0,NA,NA,122602.119222788
"2078",0,0,0,0,0,0,0,NA,NA,7456.251000417
"2171",23,0,0,0,0,0,0,NA,0,21126.8825068634
"1988",40,0,0,0,0,0,0,NA,0,10955.2053841379
"2080",0,0,0,0,0,0,0,NA,NA,6305.29994407327
"2172",0,90,0,0,0,0,1,NA,0,59805.2966976888
"2329",0,0,0,0,0,0,0,NA,NA,20296.203692978
"751",0,40,0,0,0,0,1,NA,0,18844.6872969326
"627",0,0,0,0,0,0,1,NA,NA,46387.6251182552
"2130",0,0,0,0,0,0,0,NA,NA,10421.4064822768
"1595",50,0,0,0,0,0,1,NA,0,36086.2907581093
"2132",0,0,0,0,0,0,0,NA,NA,13961.2681298663
"415",0,0,0,0,10,0,0,0,0,8034.44343640249
"2523",0,0,0,0,0,0,0,0,NA,14124.5225105657
"2309",NA,0,0,0,0,0,0,NA,0,10506.5175535021
"1645",0,0,0,0,0,0,0,0,NA,10421.4064822768
"1861",4,0,0,0,0,0,1,NA,0,27557.2479035087
"1563",45,0,0,0,0,0,0,NA,0,17348.7239417459
"2729",0,0,0,0,0,0,0,NA,NA,17951.8669450152
"2207",160,0,0,0,0,0,1,NA,0,14449.7310202508
"2318",15,0,0,0,0,0,0,NA,0,45165.6281638502
"1894",113,0,0,0,0,0,0,NA,0,6952.14901891434
"2369",0,0,0,0,0,0,0,NA,NA,74948.9020812056
"346",8,0,0,0,0,0,1,0,0,5306.52843078824
"1721",0,0,0,0,0,0,1,1,NA,23443.0521702132
"148",0,0,0,2,0,0,1,0,0,8856.97100134826
"1433",0,0,0,0,0,0,0,NA,NA,9503.47106105691
"103",8,0,0,0,0,0,0,NA,NA,37388.3969325918
"2819",0,0,0,0,0,0,0,NA,NA,23395.6402300034
"113",0,10,0,0,0,0,0,NA,0,15771.1835905154
"2542",0,0,0,0,0,0,0,NA,NA,159530.778608133
"1486",15,0,0,0,0,0,0,NA,1,11131.553704147
"2118",0,0,0,0,0,0,0,NA,NA,52932.3753134823
"2285",5,0,0,0,0,0,0,NA,0,8713.97226770806
"1069",10,0,0,0,0,0,0,NA,0,18944.6885103641
"2233",0,0,0,0,0,0,0,NA,NA,9422.36058905832
"2488",20,0,0,0,0,0,0,NA,1,9177.41449096441
"1058",68,0,0,0,0,0,1,NA,0,3925.71502269303
"1467",0,80,0,0,0,0,1,NA,0,13269.6585108196
"255",0,0,0,0,0,0,0,NA,NA,39316.9534334254
"1780",0,0,0,0,0,0,0,NA,NA,183535.320773529
"1609",0,0,0,0,0,0,0,NA,NA,71082.2048849951
"1421",0,0,0,0,0,0,0,NA,NA,75637.6361947829
"817",0,0,0,0,0,0,0,NA,NA,14325.1247972051
"551",0,0,0,0,0,6,1,NA,0,7444.94810916275
"757",0,0,0,0,0,0,1,1,NA,9921.61452430036
"736",0,0,0,0,0,0,0,NA,NA,9921.61452430036
"1892",0,0,0,0,0,0,0,NA,NA,57824.6484632473
"1549",0,0,0,0,0,0,0,NA,NA,53566.118436813
"1130",0,0,0,0,0,0,0,0,NA,9606.77856654345
"1487",0,0,0,0,0,0,0,NA,NA,11046.3398375645
"85",0,0,0,0,0,0,0,NA,NA,197239.420712327
"2281",0,0,0,0,0,55,1,NA,0,8219.4246978862
"2783",0,0,0,0,0,0,0,NA,NA,15099.4682341423
"734",0,0,0,0,0,2,0,NA,0,9047.4394297413
"2544",0,0,0,0,0,0,0,NA,NA,57474.0280367894
"1898",0,0,0,5,0,0,1,1,0,24881.8107463809
"1182",0,0,0,0,0,0,0,NA,NA,7456.251000417
"60",0,0,0,0,0,0,1,1,NA,17320.4858191767
"307",0,0,0,0,0,0,0,NA,NA,107061.851028891
"2578",0,0,0,0,0,0,0,NA,NA,25261.894689995
"2366",0,0,0,10,0,0,0,NA,0,10031.3482554034
"220",0,135,0,0,0,0,1,0,NA,17898.0821898113
"2286",0,0,0,0,0,0,0,NA,NA,11920.6620766125
"976",30,0,0,0,0,0,0,NA,0,7231.64738395703
"2266",113,0,0,0,0,0,0,NA,0,10416.1998012423
"2487",0,0,0,0,0,0,0,NA,NA,64303.8433901197
"260",0,0,0,0,0,0,0,NA,NA,107061.851028891
"167",0,0,0,0,0,0,0,NA,NA,56384.144750301
"1085",0,0,0,0,10,0,0,NA,0,17143.6449885149
"98",0,0,0,0,0,0,0,NA,NA,16592.6422878866
"273",0,0,0,0,0,0,0,NA,NA,88503.1966827779
"990",30,0,0,0,0,0,0,NA,0,10145.7597809759
"2482",0,40,0,0,0,0,1,NA,0,46583.5986591254
"1206",10,0,0,0,0,0,1,1,0,12953.0641668609
"844",30,0,0,0,0,0,1,NA,0,6486.21779256967
"1073",30,0,0,0,0,0,0,NA,1,13099.8813053225
"2364",0,0,0,0,NA,0,1,NA,0,10942.2552192101
"1172",0,0,0,0,0,0,0,NA,NA,258572.926371933
"2580",0,0,30,0,0,0,1,NA,1,43864.1854304037
"606",0,0,0,0,0,0,0,NA,NA,21168.9492299301
"40",0,0,0,0,0,0,0,NA,NA,199049.474495682
"649",55,0,0,0,0,0,0,NA,0,8739.27977688882
"2081",0,45,0,0,0,0,1,NA,0,21121.6745202518
"1993",0,0,0,0,0,23,0,NA,0,19505.752643699
"1158",0,0,0,0,10,0,0,NA,0,9923.10650954326
"1608",0,0,10,0,0,0,0,NA,0,11448.2115095394
"642",15,0,0,0,0,0,0,NA,0,9512.17091849502
"2653",135,0,0,0,0,0,0,NA,1,13139.4874327953
"33",0,0,0,0,0,0,0,NA,NA,36508.5258863226
"2769",0,0,0,0,0,0,0,NA,NA,10421.4064822768
"1464",45,0,0,0,0,0,0,NA,0,3443.13957299879
"1553",0,0,0,0,0,0,0,NA,NA,62755.5613920516
"654",0,0,0,0,0,0,0,NA,NA,334493.393870968
"2432",0,0,0,0,0,0,1,NA,0,7964.33097237048
"1973",0,0,10,0,0,0,0,NA,0,15583.8260428996
"1682",0,0,0,0,0,0,0,NA,NA,8620.15910503347
"1720",0,0,0,0,0,0,0,0,NA,12333.2345448898
"1439",0,0,0,0,0,0,0,NA,NA,48302.0969275131
"2349",0,0,0,0,0,0,0,NA,NA,79901.7592435669
"2560",0,0,0,0,0,0,0,NA,NA,60403.856843286
"2287",0,0,0,0,0,0,0,NA,NA,186496.421598281
"290",0,0,0,0,0,0,0,NA,NA,105368.440168552
"1056",10,0,0,0,0,0,0,NA,0,20470.9625706633
"829",0,0,0,0,0,0,0,NA,NA,27165.5990809287
"215",0,0,0,0,0,0,0,NA,NA,208767.299796309
"1270",0,0,0,0,0,0,0,NA,NA,51826.5895167001
"2083",0,0,0,0,0,0,0,0,NA,4011.32675403761
"473",0,0,0,4,0,0,0,NA,1,24954.8944627541
"1594",0,0,0,0,0,0,1,1,NA,13621.4196212374
"2690",0,0,0,0,0,0,0,NA,NA,12879.2694813085
"2331",0,0,0,0,8,0,0,NA,0,7939.95968404534
"1296",0,0,0,0,0,0,0,NA,NA,59593.690197208
"821",25,0,0,0,0,0,0,NA,0,14210.710542289
"1204",0,0,45,0,0,0,0,NA,0,22963.3584154736
"1690",30,0,0,0,0,0,0,0,1,11065.7829113286
"1455",0,0,0,0,0,0,0,NA,NA,17284.9529237655
"2570",0,0,0,0,0,0,0,NA,NA,57474.9554878714
"173",0,0,0,0,0,0,0,NA,NA,25613.0147029673
"1141",0,0,0,0,0,14,1,NA,NA,8624.37778345928
"2056",30,0,0,0,0,0,0,NA,0,11167.3737709768
"1987",0,0,0,0,0,0,0,NA,0,9590.95160366833
"1506",0,0,0,0,0,0,0,NA,1,16289.7400048186
"2043",0,0,0,0,0,0,0,NA,NA,33476.319518214
"1375",0,0,0,0,0,0,0,NA,NA,48302.0969275131
"936",10,0,0,0,0,0,0,NA,1,24408.2164014639
"2395",0,0,0,0,0,3,0,NA,0,9606.77856654345
"1616",0,0,0,0,0,0,0,NA,NA,54486.5413065538
"1661",0,0,0,0,0,0,0,NA,NA,95600.8931737137
"1381",0,0,0,0,0,0,0,NA,NA,11065.7829113286
"968",0,0,0,0,0,0,0,NA,NA,32251.259393174
"912",0,0,0,0,0,0,0,NA,NA,8070.41024172565
"2038",5,0,NA,0,0,0,0,NA,NA,5947.3909229296
"1294",23,0,0,0,0,0,0,NA,0,15868.1451262042
"2218",0,0,0,0,0,0,0,NA,NA,7594.2121080529
"1713",23,0,0,0,0,0,0,NA,0,8979.7076957736
"1551",135,0,0,0,0,0,1,NA,0,15866.5002951723
"2723",0,0,0,0,0,0,0,NA,NA,161513.202663118
"1889",0,0,0,0,0,0,0,NA,NA,13371.0368171364
"1982",20,0,0,0,0,0,0,NA,0,26118.7860643978
"80",0,0,0,0,0,0,0,NA,NA,334493.393870968
"1515",0,0,30,0,0,0,0,NA,0,8332.32080106236
"2462",0,0,0,0,0,0,0,NA,NA,48215.5142365261
"1398",0,0,0,0,0,0,0,NA,NA,70796.2690640076
"1814",0,0,0,0,0,0,0,NA,NA,280217.857250495
"2803",0,0,0,3,0,0,0,NA,0,5586.49430779452
"703",0,0,0,0,0,0,0,NA,NA,13847.8833179198
"50",0,0,0,0,2,0,0,NA,0,77323.6393789024
"561",15,0,0,0,0,0,0,1,0,16588.7414481508
"2236",0,0,68,0,0,0,0,NA,NA,25172.6033991401
"901",0,0,0,0,0,0,0,NA,NA,13640.9836611907
"777",0,0,0,0,0,0,0,NA,NA,32518.4759086646
"2154",0,0,0,0,0,0,0,NA,0,8201.59958814712
"2506",0,60,0,0,0,0,1,NA,0,21217.0540377075
"214",0,68,0,0,0,0,1,NA,0,8581.73318199383
"789",0,0,0,0,0,6,0,NA,0,14956.2311963403
"1531",0,0,0,0,0,0,0,NA,NA,101208.506892205
"1203",0,0,0,0,0,2,1,NA,0,18779.5272185501
"226",0,0,0,0,0,0,0,NA,NA,198810.23282447
"554",20,0,0,0,0,0,1,0,0,18471.2589063394
"1137",0,0,0,0,0,0,0,NA,NA,10421.4064822768
"1289",0,0,45,0,0,0,1,NA,0,11084.1439543376
"834",0,0,0,0,0,0,0,NA,NA,60231.0327491586
"888",0,0,0,0,0,0,0,NA,NA,31465.1006943502
"1673",0,0,0,2,0,0,1,NA,0,7899.01670061999
"1584",0,0,0,0,0,0,0,NA,NA,45580.7895021115
"1471",0,0,0,0,0,0,0,NA,NA,95600.8931737137
"1114",0,0,0,0,0,0,0,NA,NA,150227.857283952
"2745",15,0,0,0,0,0,0,NA,0,36726.0056511344
"637",0,0,0,0,0,0,0,NA,NA,9590.95160366833
"741",0,0,0,0,0,0,0,NA,NA,29213.0946794195
"2245",0,0,0,0,0,0,0,NA,NA,48276.0635223407
"727",20,0,0,0,0,0,0,NA,0,9921.61452430036
"1939",0,0,0,0,0,0,0,NA,NA,19969.8257887825
"760",12,0,0,0,0,0,1,0,0,13838.3760711679
"768",19,0,0,0,0,0,1,NA,1,14558.2169757061
"1826",5,0,0,0,0,0,0,NA,0,6915.25167613814
"447",0,0,0,0,0,0,0,0,NA,8581.73318199383
"99",0,0,0,0,0,0,0,NA,NA,24626.6653992404
"1835",0,0,0,0,0,0,0,NA,NA,48276.0635223407
"2249",NA,0,0,0,0,0,0,NA,0,9606.77856654345
"137",0,0,0,0,0,0,0,NA,NA,46485.1506050848
"842",0,0,0,0,0,0,0,NA,NA,257851.698592273
"2208",0,0,0,0,0,0,0,0,NA,18571.1832862083
"2708",23,0,0,0,0,0,0,NA,0,9047.4394297413
"796",0,0,0,0,0,0,0,NA,NA,39764.9258546694
"1217",0,0,0,0,0,0,0,NA,NA,63247.9906654619
"2682",0,0,0,0,0,0,0,NA,NA,63087.0870904877
"2054",0,0,0,0,0,0,0,NA,NA,12531.832573457
"2202",3,0,0,0,0,0,0,NA,0,13552.6523005628
"1545",0,0,0,0,0,0,0,NA,NA,11131.553704147
"252",0,0,0,0,0,0,0,NA,NA,24968.0988847544
"2737",0,0,0,0,0,0,0,NA,NA,23878.258083104
"2515",0,0,0,0,4,0,0,NA,0,5998.78685426614
"840",0,0,0,0,0,0,0,NA,NA,54688.8564894257
"2026",0,0,0,0,0,0,0,0,NA,10950.9919518056
"2135",30,0,0,0,0,0,0,NA,0,22902.1588547631
"1662",23,0,0,0,0,0,0,NA,1,18324.4553161612
"1699",0,0,0,0,0,0,0,NA,NA,30255.9246203873
"636",0,0,0,0,0,0,0,0,NA,11466.4533787356
"852",0,0,0,0,0,0,0,NA,NA,19891.5790935859
"1311",113,0,0,0,0,0,1,NA,1,9422.36058905832
"1143",10,0,0,0,0,0,0,NA,0,40883.7693709927
"2772",30,0,0,0,0,0,1,NA,0,7231.64738395703
"2295",0,10,0,0,0,0,1,1,0,41899.6271079199
"2399",0,0,0,0,0,15,1,NA,0,36738.1407228974
"2084",113,0,0,0,0,0,0,NA,0,6600.49837030156
"1499",158,0,0,0,0,0,0,NA,0,40092.076153862
"2750",0,0,0,0,0,0,0,NA,NA,12325.9167894237
"2826",0,0,0,0,0,0,0,NA,NA,8948.48438376505
"2421",0,0,0,0,0,0,0,NA,NA,10506.8262172557
"1686",0,0,0,0,3,0,0,NA,0,8332.32080106236
"2792",0,0,0,0,0,0,1,1,NA,24121.8178132431
"1117",0,0,0,0,0,0,0,NA,NA,62793.7447758486
"126",0,0,0,0,0,0,0,NA,NA,123420.956357549
"1840",45,0,0,0,0,0,1,1,0,10415.0258303726
"2512",25,0,0,0,0,0,0,1,0,11442.3427331126
"2702",0,0,0,0,0,0,0,NA,NA,170466.967627576
"2642",0,0,0,0,0,0,0,NA,NA,108367.389443522
"105",15,0,0,0,0,0,0,NA,0,7132.18629132531
"2727",0,0,0,0,0,0,0,NA,NA,171147.500624032
"1166",261,0,0,0,0,0,1,NA,0,20566.824587384
"2016",0,0,0,0,0,0,0,NA,NA,20384.0676713142
"1407",0,0,90,0,0,0,0,NA,0,78237.7416212574
"1985",17,0,0,0,0,0,0,NA,0,15350.3056736609
"798",0,0,0,0,0,0,0,0,NA,10633.7814449568
"779",0,0,0,0,0,0,0,NA,NA,117940.369254586
"2744",0,0,0,0,0,0,0,NA,NA,133626.616253714
"1996",0,0,0,0,0,0,0,NA,NA,15761.9426448215
"2186",0,0,0,0,0,0,0,NA,NA,25888.8390009089
"141",0,0,0,0,0,0,0,NA,NA,9998.64249439678
"341",4,0,0,0,0,0,0,NA,0,8897.01413605196
"1454",0,0,0,0,0,0,0,NA,NA,41944.9590479132
"2598",0,0,0,0,0,0,0,NA,NA,9590.95160366833
"2685",0,0,0,0,0,0,1,1,NA,14285.6699767864
"1053",0,0,0,0,0,0,0,NA,NA,8351.00069199153
"1276",0,0,0,0,0,6,0,NA,0,22173.3573025524
"2365",0,0,0,0,0,0,0,NA,NA,11986.8866420361
"426",10,0,0,0,0,0,1,1,0,15029.5915418904
"2623",0,0,0,0,0,0,0,NA,NA,25904.0162233854
"1654",30,0,0,0,0,0,1,NA,0,28612.8643612697
"1457",0,0,0,0,0,0,0,0,NA,3964.71179714637
"2721",5,0,0,0,0,0,0,NA,0,15766.3227161521
"1362",261,0,0,0,0,0,1,NA,1,12465.0620994158
"2726",23,0,0,0,0,0,1,0,1,11526.9255345241
"1873",0,0,0,0,0,0,0,NA,NA,8246.31967783226
"1208",20,0,0,0,0,0,1,NA,0,4816.43090588554
"1404",30,0,0,0,0,0,1,NA,0,7187.58850591186
"229",0,0,0,0,0,0,1,1,NA,14181.3363577411
"2282",15,0,0,0,0,0,0,NA,0,19051.1054301011
"596",0,0,0,0,0,0,1,1,NA,16154.5988761368
"286",0,0,0,10,0,0,0,1,0,37388.3969325918
"1022",0,0,0,0,0,0,0,NA,NA,231260.334491401
"2478",0,0,0,0,0,0,0,NA,NA,100608.773404541
"2263",0,0,0,0,0,0,0,NA,NA,259368.623775309
"1942",0,0,0,0,0,0,0,NA,NA,77640.486211625
"39",0,0,0,0,0,0,0,NA,NA,14001.8921618906
"402",0,0,0,0,0,0,1,NA,0,24307.0367038484
"1348",NA,0,0,0,0,0,1,NA,0,21681.8309754245
"1302",0,0,0,0,0,0,1,1,0,8301.02357320472
"1292",68,0,0,0,0,0,0,NA,1,33176.6497818445
"590",45,0,0,0,0,0,0,NA,0,11071.7849139088
"265",0,0,0,0,0,0,0,NA,NA,93723.8277346242
"2191",0,0,0,0,0,0,0,NA,NA,43306.8674614206
"2647",0,0,0,0,0,0,0,NA,NA,21695.8230730361
"2713",0,0,0,0,5,0,1,1,0,19793.9581842019
"300",0,0,0,0,10,0,1,NA,0,7456.251000417
"225",0,0,0,0,0,0,0,NA,NA,22446.2829183509
"472",0,0,0,0,0,0,0,NA,NA,84356.4686128427
"1708",20,0,0,0,0,0,0,NA,0,14072.8667764762
"1655",65,0,0,0,0,0,0,NA,0,8856.72898146251
"1245",0,0,0,0,0,0,0,NA,NA,44368.5672849106
"1460",0,0,0,0,0,0,0,NA,NA,199309.961997451
"2834",7,0,0,0,0,0,1,NA,0,12565.0693238936
"211",0,0,0,0,0,0,0,NA,0,51436.1130346205
"979",3,0,0,0,0,0,0,NA,0,13493.6494201345
"218",25,0,0,0,0,0,0,NA,0,9602.01976622806
"1564",0,0,0,0,0,0,0,NA,NA,65078.8292559721
"1066",0,0,0,0,0,0,0,NA,NA,179129.439472244
"1197",0,0,0,0,0,0,0,NA,NA,48215.5142365261
"1992",0,0,0,0,0,0,0,NA,NA,35997.4404476126
"1906",0,0,0,0,0,0,0,NA,NA,7836.20911685
"1865",0,0,0,0,0,0,1,1,NA,12959.6663778611
"687",0,0,0,10,0,0,0,NA,0,7476.56301642918
"1934",0,0,0,0,0,0,0,NA,NA,13197.5186652323
"2247",135,0,0,0,0,0,0,NA,0,14449.7310202508
"392",0,90,0,0,0,0,0,NA,0,12527.9201786618
"416",0,0,0,0,0,0,0,NA,NA,26769.8910430262
"1968",0,0,0,0,0,0,0,NA,0,61901.4510204891
"24",0,0,0,0,0,5,1,NA,0,13818.5657626225
"1339",0,0,0,0,0,0,0,NA,NA,9202.08479875263
"620",0,0,0,0,0,0,0,NA,NA,39526.0673826045
"2379",0,135,0,0,0,0,1,NA,0,7399.55859444377
"2047",0,30,0,0,0,0,0,NA,0,14007.1812015139
"1021",15,0,0,0,0,0,1,NA,0,9375.50600704494
"2646",0,0,0,0,0,0,0,NA,NA,59593.690197208
"2699",0,0,0,0,0,0,0,NA,NA,95281.6244586511
"1739",NA,0,0,0,0,0,0,NA,1,7796.66349883433
"1426",0,0,0,0,0,0,0,NA,NA,21971.4564205603
"130",3,0,0,0,0,0,1,NA,0,10568.5057549408
"1094",0,30,0,0,0,0,1,NA,NA,30022.6378312415
